Date & Time,SKU,Name,Brand,Average Rating,Rating Count,Sponsered,Price,Sales Price,Express,Rank,Link
2024-11-17 03:11:02,ZA3EF4D0BF060CAC7F4CDZ,"Spall Yoga Mat Non Slip,Yoga Mat with Strap Included 10mm Thick Exercise Mat Yoga and Many Other Home Workouts ",Spall,5.0,1,N,42,80,Y,50,https://www.noon.com/uae-en/yoga-mat-non-slip-yoga-mat-with-strap-included-10mm-thick-exercise-mat-yoga-and-many-other-home-workouts/ZA3EF4D0BF060CAC7F4CDZ/p/?o=za3ef4d0bf060cac7f4cdz-1
2024-11-17 03:11:02,Z32C558C747A533F9CAC3Z,"HY Women's Pilates Grip Socks Five Finger Yoga Socks, Full Toe Grip Non-Slip Socks for Yoga, Pilates, Barre, Dance Black ",HY,,,N,31.60,70,Y,47,https://www.noon.com/uae-en/women-s-pilates-grip-socks-five-finger-yoga-socks-full-toe-grip-non-slip-socks-for-yoga-pilates-barre-dance-black/Z32C558C747A533F9CAC3Z/p/?o=z32c558c747a533f9cac3z-1
2024-11-17 03:11:04,ZACCFDDC3974DE78FE03AZ,ShebSheb Pilates Yoga Mat Thick Non Slip Exercise Mats 8mm TPE for Yoga Workout Pilates Yoga Mats for Women Men ,ShebSheb,4.5,11,N,59.90,Not Available,Y,64,https://www.noon.com/uae-en/pilates-yoga-mat-thick-non-slip-exercise-mats-8mm-tpe-for-yoga-workout-pilates-yoga-mats-for-women-men/ZACCFDDC3974DE78FE03AZ/p/?o=zaccfddc3974de78fe03az-1
2024-11-17 03:11:02,Z240D8A40A030A377C5B9Z,Vitacelli Facial Neck Lifting Machine White ,Vitacelli,4.6,3,N,49.50,85,Y,51,https://www.noon.com/uae-en/facial-neck-lifting-machine-white/Z240D8A40A030A377C5B9Z/p/?o=z240d8a40a030a377c5b9z-1
2024-11-17 03:11:04,N21462859A,U-pick 4 Packs Cooling Towel 0.08X39.4X11.4inch 0.08X39.4X11.4inch ,U-pick,4.1,86,N,30.45,Not Available,N,65,https://www.noon.com/uae-en/4-packs-cooling-towel-0-08x39-4x11-4inch-0-08x39-4x11-4inch/N21462859A/p/?o=ae25c1030653795b
2024-11-17 03:11:04,Z4FDF649EAA6C7E365B89Z,"Applied Nutrition Gym Towel, Black ",Applied Nutrition,,,N,11.10,Not Available,Y,66,https://www.noon.com/uae-en/gym-towel-black/Z4FDF649EAA6C7E365B89Z/p/?o=z4fdf649eaa6c7e365b89z-1
2024-11-17 03:11:04,Z8BCB3E5E62E976607323Z,OASIS-TH 5 Pairs Yoga Socks for Women Nylon Pure Cotton Non slip Section Bandage Sports Ballet Dance Sock Moisture Absorption Perspiration ,OASIS-TH,,,N,59,89,Y,62,https://www.noon.com/uae-en/5-pairs-yoga-socks-for-women-nylon-pure-cotton-non-slip-section-bandage-sports-ballet-dance-sock-moisture-absorption-perspiration/Z8BCB3E5E62E976607323Z/p/?o=z8bcb3e5e62e976607323z-1
2024-11-17 03:11:04,ZC6A5BD7901534C5A9384Z,Longchamp Le Pliage Energy S Small Shoulder Bag Dark Green for Women ,Longchamp,,,N,170.20,Not Available,Y,63,https://www.noon.com/uae-en/le-pliage-energy-s-small-shoulder-bag-dark-green-for-women/ZC6A5BD7901534C5A9384Z/p/?o=zc6a5bd7901534c5a9384z-1
2024-11-17 03:11:04,ZFF6D1886AAD421874DF1Z,Toshionics Anti Slip Fitness Exercise Gym Yoga Mats 4mm Thick For indoor And Outdoor 61x173cm Multicolor ,Toshionics,3.7,3,N,31.75,60,Y,61,https://www.noon.com/uae-en/anti-slip-fitness-exercise-gym-yoga-mats-4mm-thick-for-indoor-and-outdoor-61x173cm-multicolor/ZFF6D1886AAD421874DF1Z/p/?o=zff6d1886aad421874df1z-1
2024-11-17 03:11:04,ZEE9D097C53FC524BCF3DZ,Cool Baby Style COOLBABY Boxing Sandbag Hanging Canvas Hollow Kickboxing Fight Karate Punch Bag with Iron Chain Hook Safety Buckle-120cm ,Cool Baby Style,,,N,75.25,99,Y,59,https://www.noon.com/uae-en/coolbaby-boxing-sandbag-hanging-canvas-hollow-kickboxing-fight-karate-punch-bag-with-iron-chain-hook-safety-buckle-120cm/ZEE9D097C53FC524BCF3DZ/p/?o=zee9d097c53fc524bcf3dz-1
2024-11-17 03:11:04,ZD88801EB3DCE9A13E3E1Z,ZCM-HAPPY 2 Piece Yoga Block Props Brick ,ZCM-HAPPY,4.3,6,N,25,Not Available,Y,60,https://www.noon.com/uae-en/2-piece-yoga-block-props-brick/ZD88801EB3DCE9A13E3E1Z/p/?o=zd88801eb3dce9a13e3e1z-1
2024-11-17 03:11:04,Z2130DCBA24F1310809F6Z,"GROIC Fitness Yoga Mat for Women and Men - Large, 4mm Thick, 68 Inch *24 Inch, Non Slip Exercise Mats w/ 70 Printed Yoga Poses for Pilates, Workout and Stretching - Home and Gym Essentials ",GROIC,,,N,94,200,Y,58,https://www.noon.com/uae-en/fitness-yoga-mat-for-women-and-men-large-4mm-thick-68-inch-24-inch-non-slip-exercise-mats-w-70-printed-yoga-poses-for-pilates-workout-and-stretching-home-and-gym-essentials/Z2130DCBA24F1310809F6Z/p/?o=z2130dcba24f1310809f6z-1
2024-11-17 03:11:04,ZDBC9811F342594FD7E00Z,Adidas Fitness Mat - 7Mm - Maroon ,Adidas,,,N,107.05,115,Y,56,https://www.noon.com/uae-en/fitness-mat-7mm-maroon/ZDBC9811F342594FD7E00Z/p/?o=zdbc9811f342594fd7e00z-1
2024-11-17 03:11:04,ZE3F3A653578F50941C04Z,ZCM-HAPPY Pilates Fitness Circle Ring 38X38cm ,ZCM-HAPPY,,,N,29,35,Y,57,https://www.noon.com/uae-en/pilates-fitness-circle-ring-38x38cm/ZE3F3A653578F50941C04Z/p/?o=ze3f3a653578f50941c04z-1
2024-11-17 03:11:04,ZBC2C47315605486E4CFBZ,SYOSI 2 Pairs Pilates Socks Grip Socks for Women-Non-Slip Yoga Grip Barre Socks for Ballet Dance Barefoot Workout Pregnant Crew Socks ,SYOSI,,,N,38.90,39,Y,55,https://www.noon.com/uae-en/2-pairs-pilates-socks-grip-socks-for-women-non-slip-yoga-grip-barre-socks-for-ballet-dance-barefoot-workout-pregnant-crew-socks/ZBC2C47315605486E4CFBZ/p/?o=zbc2c47315605486e4cfbz-1
2024-11-17 03:11:04,Z2EA7857F7D74C62C9386Z,"GROIC 12 Pack Puzzle Exercise Floor Mat, EVA Foam Mats with Interlocking Floor Tiles, 12'' x 12'' Foam Gym Mat, Protective Flooring Mats Interlocking for Home and Gym Equipment(Blue) ",GROIC,,,N,82.55,400,N,54,https://www.noon.com/uae-en/12-pack-puzzle-exercise-floor-mat-eva-foam-mats-with-interlocking-floor-tiles-12-x-12-foam-gym-mat-protective-flooring-mats-interlocking-for-home-and-gym-equipment-blue/Z2EA7857F7D74C62C9386Z/p/?o=d8a91943080b55cf
2024-11-17 03:11:04,N43250380A,Rock Pow Acupressure Mat 66 x 42cm ,Rock Pow,4.6,3,N,48.15,Not Available,N,53,https://www.noon.com/uae-en/acupressure-mat-66-x-42cm/N43250380A/p/?o=df61c26ed615462f
2024-11-17 03:11:06,Z2736D15A31035545AAFDZ,Manduka Manduka Eko Superlite Travel Mat Anise 71 Inch ,Manduka,,,N,260,Not Available,Y,67,https://www.noon.com/uae-en/manduka-eko-superlite-travel-mat-anise-71-inch/Z2736D15A31035545AAFDZ/p/?o=z2736d15a31035545aafdz-1
2024-11-17 03:11:06,N16543590A,Generic Deep Tissue Massage Foam Roller 13x6inch ,Generic,4.6,71,N,25.40,Not Available,Y,64,https://www.noon.com/uae-en/deep-tissue-massage-foam-roller-13x6inch/N16543590A/p/?o=d4f9824b71d7f4ba
2024-11-17 03:11:06,N43426676A,Generic Gym Sack Drawstring Backpack Water-Resistant 43x33x1cm 43x33x1cm ,Generic,4.5,57,N,38.25,Not Available,Y,63,https://www.noon.com/uae-en/gym-sack-drawstring-backpack-water-resistant-43x33x1cm-43x33x1cm/N43426676A/p/?o=d3b63e351971122f
2024-11-17 03:11:06,N16573456V,Toesox Ballerina Full Toe Socks ,Toesox,,,N,100,Not Available,Y,65,https://www.noon.com/uae-en/ballerina-full-toe-socks/N16573456V/p/?o=e98d2455c93272dd
2024-11-17 03:11:06,Z1DD80AB6D2A71FB6BD5EZ,Gaiam 6Mm Premium Metallic Medallion Yoga Mat ,Gaiam,5.0,1,N,70,200,Y,62,https://www.noon.com/uae-en/6mm-premium-metallic-medallion-yoga-mat/Z1DD80AB6D2A71FB6BD5EZ/p/?o=z1dd80ab6d2a71fb6bd5ez-1
2024-11-17 03:11:06,Z904992167BDFC8D3BD1FZ,Dayco Premium Men's Smoked Ballerina Bamboo Socks Set of 6 ,Dayco,,,N,51.75,52.25,Y,60,https://www.noon.com/uae-en/premium-men-s-smoked-ballerina-bamboo-socks-set-of-6/Z904992167BDFC8D3BD1FZ/p/?o=da2a5ed43825f76c
2024-11-17 03:11:06,N16620092A,Generic Yoga Gym Swiss Ball 75cm 75cm ,Generic,4.4,445,N,41.50,Not Available,Y,57,https://www.noon.com/uae-en/yoga-gym-swiss-ball-75cm-75cm/N16620092A/p/?o=ce308727bb9e52ac
2024-11-17 03:11:06,Z5F2BDFDE23DEA06C4939Z,ZCM-HAPPY 2 Piece Yoga Block Props Brick ,ZCM-HAPPY,4.5,4,N,25,Not Available,Y,61,https://www.noon.com/uae-en/2-piece-yoga-block-props-brick/Z5F2BDFDE23DEA06C4939Z/p/?o=z5f2bdfde23dea06c4939z-1
2024-11-17 03:11:06,N30510957A,Generic Set Of 2 Yoga Block Props Brick ,Generic,4.7,35,N,30.45,Not Available,Y,59,https://www.noon.com/uae-en/set-of-2-yoga-block-props-brick/N30510957A/p/?o=da284812d39a3a2c
2024-11-17 03:11:06,Z4C22E47EFBB3FF21AA94Z,YOGA High Quality Natural Rubber Yoga Mat Anti Slip Fits All Yoga Exercises Easy To Clean And Anti Absorbent All Liquids Types ,YOGA,4.0,1,N,89,175,Y,58,https://www.noon.com/uae-en/high-quality-natural-rubber-yoga-mat-anti-slip-fits-all-yoga-exercises-easy-to-clean-and-anti-absorbent-all-liquids-types/Z4C22E47EFBB3FF21AA94Z/p/?o=z4c22e47efbb3ff21aa94z-1
2024-11-17 03:11:06,Z7F6B3B84F83A859C59FCZ,Gaiam Yoga Mat Bag ,Gaiam,,,N,16.85,309,Y,56,https://www.noon.com/uae-en/yoga-mat-bag/Z7F6B3B84F83A859C59FCZ/p/?o=z7f6b3b84f83a859c59fcz-1
2024-11-17 03:11:06,Z7629AECE3D1738ADB979Z,DBLEW Professional 9mm Thick Anti Fatigue Yoga Mat Knees Supportive Non Slip Fitness Home Exercise Eco Friendly Ideal For All Types Of Pilates Floor Workouts Gym Stretching Grip Rug 60x185cm ,DBLEW,3.6,5,N,37.15,100,Y,55,https://www.noon.com/uae-en/professional-9mm-thick-anti-fatigue-yoga-mat-knees-supportive-non-slip-fitness-home-exercise-eco-friendly-ideal-for-all-types-of-pilates-floor-workouts-gym-stretching-grip-rug-60x185cm/Z7629AECE3D1738ADB979Z/p/?o=z7629aece3d1738adb979z-1
2024-11-17 03:11:02,N14082739A,Kanteen Store Portable Pilates Yoga Belt ,,4.4,322,N,45.45,Not Available,Y,56,https://www.noon.com/uae-en/portable-pilates-yoga-belt/N14082739A/p/?o=e3cb4bb50a3adedf
2024-11-17 03:11:06,Z789A0F3D2DC9915C5BC0Z,"HY 2 Pcs Resistance Bands, Elastic Exercise Bands for Working Out, Physical Therapy, Recovery, Yoga, Pilates, Strength Training ",HY,,,N,34.45,74,Y,51,https://www.noon.com/uae-en/2-pcs-resistance-bands-elastic-exercise-bands-for-working-out-physical-therapy-recovery-yoga-pilates-strength-training/Z789A0F3D2DC9915C5BC0Z/p/?o=z789a0f3d2dc9915c5bc0z-1
2024-11-17 03:11:06,Z303ABA78CAF410F9E5D3Z,"Hihonor Leg Stretcher Strap, Backbend Training Belt with Door Anchor, Flexibility Trainer Stretching Equipment Assist Stretch Strap for Fitness Gymnastics Dance Aerial Yoga Ballet ",Hihonor,,,N,49,Not Available,N,53,https://www.noon.com/uae-en/leg-stretcher-strap-backbend-training-belt-with-door-anchor-flexibility-trainer-stretching-equipment-assist-stretch-strap-for-fitness-gymnastics-dance-aerial-yoga-ballet/Z303ABA78CAF410F9E5D3Z/p/?o=d5e03e06684d6b7e
2024-11-17 03:11:06,Z24D11316628E16B0BB6DZ,DBLEW Professional 7mm Thick Anti Fatigue Yoga Mat Knees Supportive Anti Slip Fitness Home Exercise EVA Eco Friendly Ideal For All Types Of Pilates Floor ABS Belly Tummy Fat Workouts Gym Stretching 90x190cm ,DBLEW,,,N,40.15,100,Y,52,https://www.noon.com/uae-en/professional-7mm-thick-anti-fatigue-yoga-mat-knees-supportive-anti-slip-fitness-home-exercise-eva-eco-friendly-ideal-for-all-types-of-pilates-floor-abs-belly-tummy-fat-workouts-gym-stretching-90x190cm/Z24D11316628E16B0BB6DZ/p/?o=z24d11316628e16b0bb6dz-1
2024-11-17 03:11:06,N41312620A,Body Builder Yoga Roller Column 33cm ,Body Builder,4.6,10,N,31.95,Not Available,N,54,https://www.noon.com/uae-en/yoga-roller-column-33cm/N41312620A/p/?o=df6fa9f37801065e
2024-11-17 03:11:06,Z717157531B847D80D1F9Z,ZCM-HAPPY 2 Piece Set Of Yoga Props Bricks ,ZCM-HAPPY,4.7,7,N,25,Not Available,Y,49,https://www.noon.com/uae-en/2-piece-set-of-yoga-props-bricks/Z717157531B847D80D1F9Z/p/?o=z717157531b847d80d1f9z-1
2024-11-17 03:11:08,Z119C89E344DB078E3FBEZ,Generic 6 Pairs Anti Slip Yoga Socks For Women，Non Slip Socks Pilates Socks For Yoga，Pilates，Ballet，Dance，Workout ,Generic,,,N,45,Not Available,Y,67,https://www.noon.com/uae-en/6-pairs-anti-slip-yoga-socks-for-women-non-slip-socks-pilates-socks-for-yoga-pilates-ballet-dance-workout/Z119C89E344DB078E3FBEZ/p/?o=z119c89e344db078e3fbez-1
2024-11-17 03:11:08,N44860044A,kings Yoga Column Foam Roller Hollow Massage Bar Fitness Equipment 14*33cm ,kings,3.7,7,N,29.90,38.15,N,66,https://www.noon.com/uae-en/yoga-column-foam-roller-hollow-massage-bar-fitness-equipment-14-33cm/N44860044A/p/?o=a2987492e05fd34b
2024-11-17 03:11:08,Z7DC5AC5B37F1E62F1E4BZ,"Generic Yoga Socks for Non-Slip Women Sock Five Toe with Grips Toeless One Size for Yoga, Barre, Pilates, Dance ",Generic,,,N,34,49.90,Y,63,https://www.noon.com/uae-en/yoga-socks-for-non-slip-women-sock-five-toe-with-grips-toeless-one-size-for-yoga-barre-pilates-dance/Z7DC5AC5B37F1E62F1E4BZ/p/?o=z7dc5ac5b37f1e62f1e4bz-1
2024-11-17 03:11:06,N44711401A,ProSource Premium 1/2-Inch Extra Thick 71-Inch Long High Density Exercise Yoga Mat with Comfort Foam and Carrying Case 183*61*6cm ,ProSource,,,N,39,Not Available,Y,50,https://www.noon.com/uae-en/premium-1-2-inch-extra-thick-71-inch-long-high-density-exercise-yoga-mat-with-comfort-foam-and-carrying-case-183-61-6cm/N44711401A/p/?o=b17835631a01005a
2024-11-17 03:11:08,N16543649A,Generic Resistance Exercise Balance Ball ,Generic,4.1,10,N,125.95,Not Available,Y,64,https://www.noon.com/uae-en/resistance-exercise-balance-ball/N16543649A/p/?o=a562d40761616a0f
2024-11-17 03:11:08,N14073762A,Generic Double Sand Weight ,Generic,4.0,57,N,38.15,Not Available,Y,65,https://www.noon.com/uae-en/double-sand-weight/N14073762A/p/?o=c0e4a777dab81cca
2024-11-17 03:11:08,Z295BA925E0F2CDA5975BZ,Huitich Premium NBR Yoga Mat Comfort Durability and Style Assorted 183x61x1cm ,Huitich,,,N,31,150,Y,62,https://www.noon.com/uae-en/premium-nbr-yoga-mat-comfort-durability-and-style-assorted-183x61x1cm/Z295BA925E0F2CDA5975BZ/p/?o=z295ba925e0f2cda5975bz-1
2024-11-17 03:11:08,Z21C2865125ADAEE9D044Z,Adidas Fitness Mat - 7Mm - Blue ,Adidas,,,N,107.05,115,Y,56,https://www.noon.com/uae-en/fitness-mat-7mm-blue/Z21C2865125ADAEE9D044Z/p/?o=z21c2865125adaee9d044z-1
2024-11-17 03:11:08,Z027D99E609B451C92CE3Z,Gaiam 5MM JUTE YOGA MAT ,Gaiam,,,N,108.60,269,Y,57,https://www.noon.com/uae-en/5mm-jute-yoga-mat/Z027D99E609B451C92CE3Z/p/?o=z027d99e609b451c92ce3z-1
2024-11-17 03:11:08,Z70DB7CD03A6A9E18000CZ,Generic 6 Pairs Anti Slip Yoga Socks For Women，Non Slip Socks Pilates Socks For Yoga，Pilates，Ballet，Dance，Workout ,Generic,,,N,42,Not Available,Y,58,https://www.noon.com/uae-en/6-pairs-anti-slip-yoga-socks-for-women-non-slip-socks-pilates-socks-for-yoga-pilates-ballet-dance-workout/Z70DB7CD03A6A9E18000CZ/p/?o=z70db7cd03a6a9e18000cz-1
2024-11-17 03:11:08,Z83C0CF7F318B34E6EED3Z,"GROIC Yoga Mat Towel with Corner Pockets, Non Slip Sweat Absorbent Hot Yoga Towels, Soft Yoga Blankets with Travel Bag, Skidless Mat Cover for Workout, Gym, Fitness - 72.8""x 24.8"" ",GROIC,,,N,99.95,200,N,55,https://www.noon.com/uae-en/yoga-mat-towel-with-corner-pockets-non-slip-sweat-absorbent-hot-yoga-towels-soft-yoga-blankets-with-travel-bag-skidless-mat-cover-for-workout-gym-fitness-72-8-x-24-8/Z83C0CF7F318B34E6EED3Z/p/?o=eff44619700165fb
2024-11-17 03:11:08,N49400658A,Generic Modal Flared Bottom Yoga Pants S Size ,Generic,,,N,44.40,89,Y,54,https://www.noon.com/uae-en/modal-flared-bottom-yoga-pants-s-size/N49400658A/p/?o=bdeb109ebb9d000a
2024-11-17 03:11:08,ZED2A7643E8A923750A69Z,"Generic Yoga Strap - Stretching Strap, 12 Loops Yoga Stretch Strap, Non-elastic Stretch Band for Physical Therapy, Pilates, Dance and Gymnastics with Carry Bag ",Generic,3.6,3,N,36,Not Available,Y,59,https://www.noon.com/uae-en/yoga-strap-stretching-strap-12-loops-yoga-stretch-strap-non-elastic-stretch-band-for-physical-therapy-pilates-dance-and-gymnastics-with-carry-bag/ZED2A7643E8A923750A69Z/p/?o=zed2a7643e8a923750a69z-1
2024-11-17 03:11:08,N16660112A,Fitness World Pair Of Sand Weight Bag 3kg ,Fitness World,4.1,29,N,33.90,37.75,N,52,https://www.noon.com/uae-en/pair-of-sand-weight-bag-3kg/N16660112A/p/?o=a952fb4370d1e08c
2024-11-17 03:11:08,Z986AF669ECA902372325Z,Generic The World's Best Eco Friendly Non Slip Yoga Mat With The ORIGINAL Unique Alignment Marker System Biodegradable Mat Made With Natural Rubber  A Warrior Like Grip 183*68*0.5cm ,Generic,,,N,143.10,179,Y,53,https://www.noon.com/uae-en/the-world-s-best-eco-friendly-non-slip-yoga-mat-with-the-original-unique-alignment-marker-system-biodegradable-mat-made-with-natural-rubber-a-warrior-like-grip-183-68-0-5cm/Z986AF669ECA902372325Z/p/?o=z986af669eca902372325z-1
2024-11-17 03:11:08,N34152615A,Generic 2-Piece Yoga Brick Block Set ,Generic,4.7,14,N,31.45,Not Available,Y,49,https://www.noon.com/uae-en/2-piece-yoga-brick-block-set/N34152615A/p/?o=b02f5b68f15dd05a
2024-11-17 03:11:08,Z9F9959795903122BD6DEZ,PUMA Z9F9959795903122BD6DEZ ,PUMA,,,N,139,249,Y,48,https://www.noon.com/uae-en/z9f9959795903122bd6dez/Z9F9959795903122BD6DEZ/p/?o=z9f9959795903122bd6dez-1
2024-11-17 03:11:08,N11005260A,BODY SCULPTURE Yoga Brick 150grams ,BODY SCULPTURE,5.0,1,N,19,50,Y,42,https://www.noon.com/uae-en/yoga-brick-150grams/N11005260A/p/?o=f1a8fc18008ab22f
2024-11-17 03:11:08,Z1236261B470D38E2E9E8Z,"Generic Cellulite Roller for Thighs,Buttocks,Leg, Arms,Round Massager Roller For Waist Abdominal Muscles Ring Leg Clip Stovepipe To Clear The Meridian Portable Anti Cellulite Massager ",Generic,4.4,6,N,129,209,Y,40,https://www.noon.com/uae-en/cellulite-roller-for-thighs-buttocks-leg-arms-round-massager-roller-for-waist-abdominal-muscles-ring-leg-clip-stovepipe-to-clear-the-meridian-portable-anti-cellulite-massager/Z1236261B470D38E2E9E8Z/p/?o=z1236261b470d38e2e9e8z-1
2024-11-17 03:11:08,Z44C4C461B33E84557B00Z,"RIOXS Yoga Pilates Kits-Non Slip Yoga Mat with 5 Pieces Stretch Strap,10mm Thick Exercise Mat,1500x150x0.35mm Stretching Band,For Pilates Yoga Workout,Home Gym Mat And Resistance Bands,With Carry Bag ",RIOXS,,,N,66.25,153,Y,46,https://www.noon.com/uae-en/yoga-pilates-kits-non-slip-yoga-mat-with-5-pieces-stretch-strap-10mm-thick-exercise-mat-1500x150x0-35mm-stretching-band-for-pilates-yoga-workout-home-gym-mat-and-resistance-bands-with-carry-bag/Z44C4C461B33E84557B00Z/p/?o=z44c4c461b33e84557b00z-1
2024-11-17 03:11:08,ZD42C035380F5D243F64CZ,Prickly Pear Prickly Pear Swirl Non-Slip Suede Top 1mm Travel Yoga Mat - Lightweight Exercise Mat ,Prickly Pear,,,N,128,240,Y,41,https://www.noon.com/uae-en/prickly-pear-swirl-non-slip-suede-top-1mm-travel-yoga-mat-lightweight-exercise-mat/ZD42C035380F5D243F64CZ/p/?o=zd42c035380f5d243f64cz-1
2024-11-17 03:11:08,ZF84D91CF00A0E1DAE427Z,DBLEW Professional 7mm Thick Anti Fatigue Yoga Mat Knees Supportive Anti Slip Fitness Home Exercise EVA Eco Friendly Ideal For All Types Of Pilates Floor ABS Belly Tummy Fat Workouts Gym Stretching 90x190cm ,DBLEW,,,N,40.15,100,Y,36,https://www.noon.com/uae-en/professional-7mm-thick-anti-fatigue-yoga-mat-knees-supportive-anti-slip-fitness-home-exercise-eva-eco-friendly-ideal-for-all-types-of-pilates-floor-abs-belly-tummy-fat-workouts-gym-stretching-90x190cm/ZF84D91CF00A0E1DAE427Z/p/?o=zf84d91cf00a0e1dae427z-1
2024-11-17 03:11:08,Z7C3B90A0E38554FB788DZ,"Generic Exercise Skipping Mat, Yoga Mat, Jump Rope Mat, Pilates Workouts Stretching Mat, Anti Slip Exercising Mat For CrossFit Fitness, Yoga, Aerobics, Athletes, For Home Gym, Indoor and Outdoor ",Generic,,,N,63,108,Y,38,https://www.noon.com/uae-en/exercise-skipping-mat-yoga-mat-jump-rope-mat-pilates-workouts-stretching-mat-anti-slip-exercising-mat-for-crossfit-fitness-yoga-aerobics-athletes-for-home-gym-indoor-and-outdoor/Z7C3B90A0E38554FB788DZ/p/?o=z7c3b90a0e38554fb788dz-1
2024-11-17 03:11:08,N43426708A,Generic Lightweight Bicycle Helmet With Visor 27x25x15cm 27x25x15cm ,Generic,4.3,55,N,30.20,30.65,Y,39,https://www.noon.com/uae-en/lightweight-bicycle-helmet-with-visor-27x25x15cm-27x25x15cm/N43426708A/p/?o=d8a63aa6e8d9aaad
2024-11-17 03:11:08,ZC8FF1D1F1EE38C20E5EBZ,Generic Peanut Massage Ball Yoga Roller ,Generic,5.0,1,N,29,56.80,Y,30,https://www.noon.com/uae-en/peanut-massage-ball-yoga-roller/ZC8FF1D1F1EE38C20E5EBZ/p/?o=zc8ff1d1f1ee38c20e5ebz-1
2024-11-17 03:11:08,Z49B29A165B21554214D9Z,Generic Foam Roller Yoga Fitness BLACK ,Generic,5.0,1,N,43.45,55,Y,28,https://www.noon.com/uae-en/foam-roller-yoga-fitness-black/Z49B29A165B21554214D9Z/p/?o=z49b29a165b21554214d9z-1
2024-11-17 03:11:08,ZE866BF268E3D5CBB064AZ,"FFA SPORTS Fitness for All FFA SPORTS Extra 10mm Thick Exercise Mat Non Slip with Carrying Strap Ideal for Pilates, Yoga and Many Other Home Workouts ",FFA SPORTS Fitness for All,,,N,44,50,Y,26,https://www.noon.com/uae-en/ffa-sports-extra-10mm-thick-exercise-mat-non-slip-with-carrying-strap-ideal-for-pilates-yoga-and-many-other-home-workouts/ZE866BF268E3D5CBB064AZ/p/?o=ze866bf268e3d5cbb064az-1
2024-11-17 03:11:08,Z7E9451BC8DAFD1D2386DZ,Prickly Pear Prickly Pear Non-Slip Suede Top 1mm Travel Yoga Mat - Ideal for Travel Workouts ,Prickly Pear,,,N,128,240,Y,34,https://www.noon.com/uae-en/prickly-pear-non-slip-suede-top-1mm-travel-yoga-mat-ideal-for-travel-workouts/Z7E9451BC8DAFD1D2386DZ/p/?o=z7e9451bc8dafd1d2386dz-1
2024-11-17 03:11:08,Z8CC83DF00143B9432D5FZ,Generic Intelligent punch force tester Punch explosive force tester Force tester vent target sandbag wall target sandbag ,Generic,4.1,3,N,128,160,Y,22,https://www.noon.com/uae-en/intelligent-punch-force-tester-punch-explosive-force-tester-force-tester-vent-target-sandbag-wall-target-sandbag/Z8CC83DF00143B9432D5FZ/p/?o=z8cc83df00143b9432d5fz-1
2024-11-17 03:11:08,Z16D326B5D0403A77BE29Z,Reebok Studio Yoga Mat ,Reebok,,,N,87,145,Y,16,https://www.noon.com/uae-en/studio-yoga-mat/Z16D326B5D0403A77BE29Z/p/?o=z16d326b5d0403a77be29z-1
2024-11-17 03:11:08,ZA9BFB7369713E4E6A4A8Z,GROIC 5 Pcs Pilates Ring Set Yoga Fitness Magic Circle Pilates Equipment for Home Workouts Fitness kit Includes Burst Resistant Pilates Mini Ball & Highly Elastic Resistance Bands ,GROIC,,,N,89.60,400,Y,17,https://www.noon.com/uae-en/5-pcs-pilates-ring-set-yoga-fitness-magic-circle-pilates-equipment-for-home-workouts-fitness-kit-includes-burst-resistant-pilates-mini-ball-highly-elastic-resistance-bands/ZA9BFB7369713E4E6A4A8Z/p/?o=za9bfb7369713e4e6a4a8z-1
2024-11-17 03:11:08,Z166CFFAB78D35C181A54Z,Generic Sports Fitness Pilates Circle Yoga Ring For Women 38X38cm Pink ,Generic,,,N,27.90,55,Y,12,https://www.noon.com/uae-en/sports-fitness-pilates-circle-yoga-ring-for-women-38x38cm-pink/Z166CFFAB78D35C181A54Z/p/?o=z166cffab78d35c181a54z-1
2024-11-17 03:11:08,Z06ECD4AFFD195635A4CBZ,ZCM-HAPPY Stretching aid for exercise thin calf ,ZCM-HAPPY,,,N,25,Not Available,Y,10,https://www.noon.com/uae-en/stretching-aid-for-exercise-thin-calf/Z06ECD4AFFD195635A4CBZ/p/?o=z06ecd4affd195635a4cbz-1
2024-11-17 03:11:06,Z3BF125B2FF2A57F228C4Z,"Y&D Yoga Socks, 2 Pairs Pilates Socks for Women with Grips & Straps, Easy to Put On, Cotton Pilates, Barre, Ballet, Dance, Barefoot Workout Black Grey ",Y&D,,,N,39.40,59.30,Y,48,https://www.noon.com/uae-en/yoga-socks-2-pairs-pilates-socks-for-women-with-grips-straps-easy-to-put-on-cotton-pilates-barre-ballet-dance-barefoot-workout-black-grey/Z3BF125B2FF2A57F228C4Z/p/?o=z3bf125b2ff2a57f228c4z-1
2024-11-17 03:11:06,N16660086A,Fitness World Exercise Swiss Ball 75cm ,Fitness World,4.2,48,N,30.05,38,N,47,https://www.noon.com/uae-en/exercise-swiss-ball-75cm/N16660086A/p/?o=d2973e7b4167d33b
2024-11-17 03:11:06,Z05402886C913AB3EEB09Z,SYOSI Resistance Bands Professional Exercise Bands Long Natural Latex Elastic Bands ,SYOSI,4.7,13,N,27.90,32.70,N,46,https://www.noon.com/uae-en/resistance-bands-professional-exercise-bands-long-natural-latex-elastic-bands/Z05402886C913AB3EEB09Z/p/?o=e49140bbbf45dedc
